Date,Campaing_Name,Ad-group,Trip_id,Keyword,Impressions,Clicks,CTR,Cost,Conversion Rate
2020-07-17,Wakacje z dziećmi,Last Minute 2020,30,rodzinne wakacje,66267,11616,"17,53","2344,98","6,12"
2016-05-18,Relaks i wellness,Pakiety Wakacyjne 2016,12,spa,57549,47080,"81,81","3181,86","25,25"
2017-06-10,Wakacje dla par,Pakiety Wakacyjne 2017,15,luksusowe podróże,77121,35476,"46,00","3331,48","29,27"
2019-12-21,Wakacje budżetowe,Nowe Destynacje 2019,25,oferty specjalne,57903,11347,"19,60","2352,94","19,11"
2018-09-20,Przygoda i eksploracja,All Inclusive 2018,18,aktywne wakacje,1708,1695,"99,24","3301,41","11,04"
2017-03-24,Wakacje dla seniorów,Oferty Specjalne 2017,12,relaks i wellness,15326,4744,"30,95","2500,96","15,30"
2022-01-19,Wakacje z dziećmi,All Inclusive 2022,7,animacje dla dzieci,5100,3509,"68,80","440,92","9,05"
2019-01-17,Wakacje dla par,Nowe Destynacje 2019,8,dla par,33525,22825,"68,08","2612,02","1,36"
2021-12-28,Przygoda i eksploracja,Nowe Destynacje 2021,16,ekstremalne,76005,72346,"95,19","3226,08","8,61"
2015-05-20,Egzotyczne destynacje,Last Minute 2015,23,egzotyczne destynacje,34459,14845,"43,08","2168,80","23,19"
2016-11-26,Relaks i wellness,First Minute 2016,1,joga,32281,7800,"24,16","3532,57","29,19"
2017-09-13,Relaks i wellness,First Minute 2017,3,spa,69153,6767,"9,79","1120,49","10,78"
2018-05-25,Wakacje budżetowe,First Minute 2018,27,oferty specjalne,76521,29875,"39,04","2727,58","11,14"
2024-01-23,Rodzinne wakacje,Nowe Destynacje 2024,6,dla dzieci,72856,10274,"14,10","3422,31","22,42"
2022-04-07,Relaks i wellness,Pakiety Wakacyjne 2022,28,relaks i wellness,90122,80028,"88,80","3635,86","27,82"
2017-05-08,Wakacje dla seniorów,All Inclusive 2017,2,spokojne wakacje,51764,38262,"73,92","1712,37","9,90"
2015-11-03,Wakacje dla seniorów,All Inclusive 2015,2,relaks i wellness,61683,34291,"55,59","3174,50","19,63"
2023-05-12,Egzotyczne destynacje,Last Minute 2023,5,eksploracja,41702,36071,"86,50","624,85","12,02"
2021-08-18,Relaks i wellness,Nowe Destynacje 2021,12,joga,67477,10772,"15,96","2426,19","8,50"
2021-10-18,Wakacje z dziećmi,Last Minute 2021,14,dla dzieci,44611,24638,"55,23","4555,53","10,83"
2020-01-03,Rodzinne wakacje,Pakiety Wakacyjne 2020,2,rodzinne wakacje,53951,11094,"20,56","2559,27","7,40"
2023-02-01,Egzotyczne destynacje,All Inclusive 2023,13,przygoda,55429,15171,"27,37","4243,40","19,97"
2022-10-28,Relaks i wellness,Last Minute 2022,4,dla seniorów,26269,3500,"13,32","3837,77","7,88"
2021-01-04,Relaks i wellness,All Inclusive 2021,25,joga,9359,8853,"94,59","3942,15","8,82"
2022-01-10,Wakacje dla par,Pakiety Wakacyjne 2022,28,relaks i wellness,80167,49507,"61,75","1019,33","7,10"
2018-12-16,Relaks i wellness,Last Minute 2018,14,dla seniorów,24291,2994,"12,33","616,58","15,29"
2020-10-08,Relaks i wellness,All Inclusive 2020,13,dla seniorów,14052,13706,"97,54","4290,30","21,97"
2020-12-30,Przygoda i eksploracja,Last Minute 2020,25,ekstremalne,89452,10953,"12,24","4206,23","9,68"
2018-03-09,Wakacje dla seniorów,Nowe Destynacje 2018,29,dla seniorów,1740,244,"14,02","4685,11","28,88"
2019-09-18,Egzotyczne destynacje,All Inclusive 2019,18,egzotyczne destynacje,32250,3338,"10,35","3278,34","12,75"
2023-05-03,Relaks i wellness,All Inclusive 2023,20,joga,31898,31673,"99,29","2984,33","3,66"
2021-10-08,Egzotyczne destynacje,Oferty Specjalne 2021,3,egzotyczne destynacje,92658,10441,"11,27","2457,06","12,96"
2017-03-05,Wakacje z dziećmi,Nowe Destynacje 2017,10,dla dzieci,74152,29002,"39,11","4552,57","10,72"
2015-08-12,Wakacje budżetowe,Oferty Specjalne 2015,15,budżetowe wakacje,56120,26103,"46,51","4741,65","24,97"
2018-11-12,Przygoda i eksploracja,Pakiety Wakacyjne 2018,27,aktywne wakacje,28253,5127,"18,15","2532,03","15,65"
2022-10-25,Wakacje dla seniorów,Pakiety Wakacyjne 2022,8,spokojne wakacje,38310,17689,"46,17","2895,94","15,00"
2024-04-22,Rodzinne wakacje,Pakiety Wakacyjne 2024,16,rodzinne wakacje,37620,34800,"92,50","3692,06","0,74"
2020-03-21,Relaks i wellness,Pakiety Wakacyjne 2020,5,spa,3837,2430,"63,33","4501,39","7,51"
2017-09-27,Przygoda i eksploracja,Last Minute 2017,3,egzotyka,63907,19280,"30,17","2997,83","5,06"
2021-09-21,Luksusowe podróże,First Minute 2021,19,luksusowe podróże,77470,690,"0,89","2064,63","28,85"
2021-05-17,Wakacje dla seniorów,Oferty Specjalne 2021,5,dla seniorów,16262,8065,"49,59","3315,82","26,06"
2024-09-01,Wakacje z dziećmi,Oferty Specjalne 2024,12,rodzinne wakacje,72773,57213,"78,62","2407,57","5,57"
2016-02-15,Luksusowe podróże,Pakiety Wakacyjne 2016,14,luksusowe podróże,33724,31557,"93,57","4244,34","17,53"
2023-11-10,Przygoda i eksploracja,Nowe Destynacje 2023,1,aktywne wakacje,49168,12332,"25,08","3191,72","24,05"
2015-09-29,Rodzinne wakacje,Nowe Destynacje 2015,29,dla dzieci,87538,69724,"79,65","3419,63","2,14"
2017-04-25,Wakacje dla seniorów,Oferty Specjalne 2017,23,dla seniorów,72527,59985,"82,71","868,58","12,52"
2023-01-11,Rodzinne wakacje,Nowe Destynacje 2023,27,rodzinne wakacje,75449,2705,"3,59","4192,54","13,87"
2020-02-25,Wakacje dla par,Oferty Specjalne 2020,9,relaks i wellness,37085,29160,"78,63","2769,72","25,94"
2024-10-12,Egzotyczne destynacje,Oferty Specjalne 2024,16,nieodkryte miejsca,53310,753,"1,41","3098,68","27,10"
2022-11-01,Rodzinne wakacje,Oferty Specjalne 2022,19,rodzinne wakacje,55473,45049,"81,21","1171,53","29,97"
2022-04-05,Egzotyczne destynacje,Nowe Destynacje 2022,30,eksploracja,32982,23944,"72,60","4533,79","22,06"
2017-06-20,Rodzinne wakacje,First Minute 2017,6,dla dzieci,22047,19818,"89,89","3328,09","7,15"
2023-08-26,Egzotyczne destynacje,Pakiety Wakacyjne 2023,18,przygoda,12978,9601,"73,98","3059,36","20,40"
2021-12-25,Luksusowe podróże,First Minute 2021,19,5-gwiazdek,15947,3658,"22,94","2910,75","4,79"
2017-01-13,Wakacje dla par,Nowe Destynacje 2017,13,dla par,94885,1515,"1,60","2627,78","7,34"
2015-03-13,Wakacje dla seniorów,Oferty Specjalne 2015,15,spokojne wakacje,90505,63310,"69,95","4889,99","4,71"
2018-11-21,Wakacje dla seniorów,Nowe Destynacje 2018,23,relaks i wellness,81371,2455,"3,02","144,50","8,28"
2016-05-02,Relaks i wellness,Oferty Specjalne 2016,24,relaks i wellness,65163,59518,"91,34","2290,30","2,45"
2021-05-25,Rodzinne wakacje,First Minute 2021,20,dla dzieci,48720,18664,"38,31","3565,12","16,05"
2022-05-28,Relaks i wellness,Last Minute 2022,20,relaks i wellness,39020,22837,"58,53","1458,78","4,27"
2023-11-02,Wakacje dla seniorów,Oferty Specjalne 2023,24,relaks i wellness,81280,13708,"16,87","4653,54","7,32"
2023-07-12,Relaks i wellness,Last Minute 2023,3,dla seniorów,30675,15401,"50,21","4723,96","16,75"
2016-05-17,Relaks i wellness,Oferty Specjalne 2016,14,dla seniorów,49602,37255,"75,11","1347,53","29,30"
2022-11-13,Wakacje budżetowe,Nowe Destynacje 2022,13,oferty specjalne,96505,81289,"84,23","1100,79","17,25"
2024-05-17,Przygoda i eksploracja,Oferty Specjalne 2024,24,ekstremalne,28215,3829,"13,57","4538,51","20,04"
2022-11-05,Przygoda i eksploracja,Pakiety Wakacyjne 2022,29,ekstremalne,40230,4521,"11,24","3566,49","24,14"
2021-06-06,Relaks i wellness,All Inclusive 2021,4,zdrowie,78584,35759,"45,50","2472,04","2,47"
2024-05-04,Luksusowe podróże,First Minute 2024,5,5-gwiazdek,45364,20014,"44,12","2917,86","6,92"
2024-02-22,Wakacje dla seniorów,Last Minute 2024,13,dla seniorów,32523,23193,"71,31","92,01","0,45"
2020-01-04,Przygoda i eksploracja,Last Minute 2020,13,przygoda,25286,19757,"78,13","761,80","28,81"
2021-11-09,Wakacje dla par,Oferty Specjalne 2021,21,romantyczne,79776,63262,"79,30","4700,60","11,17"
2023-08-29,Wakacje dla seniorów,Last Minute 2023,18,relaks i wellness,86439,44158,"51,09","3472,89","24,67"
2020-11-21,Egzotyczne destynacje,Oferty Specjalne 2020,15,egzotyczne destynacje,12271,5605,"45,68","343,57","4,15"
2021-12-27,Egzotyczne destynacje,Nowe Destynacje 2021,2,egzotyczne destynacje,32668,32285,"98,83","1822,02","23,13"
2024-06-18,Wakacje budżetowe,Last Minute 2024,19,budżetowe wakacje,30872,19302,"62,52","2196,85","9,07"
2020-08-09,Luksusowe podróże,All Inclusive 2020,3,5-gwiazdek,79677,27321,"34,29","617,12","14,04"
2023-09-07,Wakacje z dziećmi,First Minute 2023,29,animacje dla dzieci,95893,76111,"79,37","4336,34","12,26"
2021-05-20,Wakacje z dziećmi,First Minute 2021,27,animacje dla dzieci,28313,1335,"4,72","2260,54","25,66"
2018-03-07,Wakacje dla seniorów,Oferty Specjalne 2018,16,dla seniorów,67105,63423,"94,51","1330,39","11,81"
2020-12-06,Relaks i wellness,Nowe Destynacje 2020,25,joga,4913,4243,"86,36","1509,71","16,47"
2016-05-22,Przygoda i eksploracja,All Inclusive 2016,24,aktywne wakacje,60639,14428,"23,79","4995,89","26,08"
2021-01-14,Relaks i wellness,First Minute 2021,15,joga,17558,13499,"76,88","3464,11","5,21"
2022-11-22,Egzotyczne destynacje,Oferty Specjalne 2022,3,nieodkryte miejsca,12513,12061,"96,39","4510,39","3,76"
2016-10-25,Rodzinne wakacje,All Inclusive 2016,21,rodzinne wakacje,89404,35239,"39,42","136,85","14,46"
2021-09-27,Wakacje dla par,Pakiety Wakacyjne 2021,17,romantyczne,9990,7688,"76,96","3110,58","23,44"
2015-02-21,Luksusowe podróże,All Inclusive 2015,6,luksusowe podróże,7409,2145,"28,95","2640,03","5,42"
2022-04-08,Rodzinne wakacje,Pakiety Wakacyjne 2022,11,rodzinne wakacje,35652,13408,"37,61","406,10","9,24"
2023-06-11,Przygoda i eksploracja,Last Minute 2023,10,ekstremalne,65743,38891,"59,16","3127,60","3,68"
2020-12-18,Wakacje budżetowe,Oferty Specjalne 2020,7,oferty specjalne,16243,5048,"31,08","290,62","11,53"
2015-02-14,Rodzinne wakacje,Oferty Specjalne 2015,17,rodzinne wakacje,31816,21895,"68,82","225,50","14,37"
2021-03-29,Egzotyczne destynacje,First Minute 2021,25,nieodkryte miejsca,18044,11987,"66,43","4378,52","4,17"
2016-10-26,Relaks i wellness,Nowe Destynacje 2016,26,joga,71508,27527,"38,49","940,31","25,56"
2024-10-25,Luksusowe podróże,Pakiety Wakacyjne 2024,22,luksusowe podróże,78572,10270,"13,07","2340,39","10,77"
2016-04-20,Przygoda i eksploracja,Oferty Specjalne 2016,13,egzotyka,59412,43517,"73,25","1279,06","7,54"
2021-04-13,Rodzinne wakacje,First Minute 2021,22,dla dzieci,87123,12819,"14,71","4333,72","4,83"
2023-02-25,Rodzinne wakacje,First Minute 2023,1,rodzinne wakacje,41244,25027,"60,68","3733,51","14,60"
2019-11-08,Egzotyczne destynacje,Pakiety Wakacyjne 2019,2,plaże,38848,4356,"11,21","4483,37","20,04"
2018-05-13,Egzotyczne destynacje,Nowe Destynacje 2018,17,przygoda,51969,25597,"49,25","2408,88","6,32"
2024-03-30,Relaks i wellness,Last Minute 2024,16,spa,67574,48799,"72,22","2198,54","21,73"
2019-08-18,Relaks i wellness,Pakiety Wakacyjne 2019,9,joga,81638,20378,"24,96","4470,69","5,60"
2016-07-06,Wakacje budżetowe,Oferty Specjalne 2016,10,oferty specjalne,62514,24182,"38,68","1057,13","25,62"
2020-12-25,Wakacje dla seniorów,First Minute 2020,12,dla seniorów,73622,44537,"60,49","1512,48","3,18"
2015-02-22,Rodzinne wakacje,Nowe Destynacje 2015,10,rodzinne wakacje,14809,1937,"13,08","4022,23","21,58"
2023-11-19,Rodzinne wakacje,Pakiety Wakacyjne 2023,28,rodzinne wakacje,3910,228,"5,83","3624,18","25,98"
2023-09-28,Wakacje dla par,Nowe Destynacje 2023,6,luksusowe podróże,16869,5213,"30,90","2222,98","1,71"
2018-11-16,Wakacje dla par,First Minute 2018,14,romantyczne,80770,68331,"84,60","3353,21","20,85"
2016-01-10,Egzotyczne destynacje,All Inclusive 2016,30,przygoda,41293,27387,"66,32","4071,34","27,31"
2021-06-02,Wakacje dla seniorów,Pakiety Wakacyjne 2021,20,relaks i wellness,7063,2628,"37,21","3597,81","10,67"
2021-03-17,Wakacje z dziećmi,Oferty Specjalne 2021,21,rodzinne wakacje,17663,7914,"44,81","3266,89","13,07"
2018-03-18,Egzotyczne destynacje,Oferty Specjalne 2018,16,nieodkryte miejsca,10206,5407,"52,98","4420,70","2,19"
2017-09-20,Przygoda i eksploracja,Last Minute 2017,17,ekstremalne,35443,5192,"14,65","3634,38","0,15"
2022-09-30,Rodzinne wakacje,Pakiety Wakacyjne 2022,6,rodzinne wakacje,3540,3016,"85,20","267,71","3,73"
2016-02-24,Wakacje budżetowe,Nowe Destynacje 2016,12,budżetowe wakacje,17876,7576,"42,38","3505,28","29,09"
2018-01-26,Luksusowe podróże,First Minute 2018,9,luksusowe podróże,81286,70085,"86,22","795,72","26,51"
2018-12-20,Relaks i wellness,First Minute 2018,12,dla seniorów,36997,8602,"23,25","320,71","13,93"
2018-11-11,Relaks i wellness,Oferty Specjalne 2018,14,spa,39743,5008,"12,60","4286,08","2,18"
2019-03-14,Relaks i wellness,Pakiety Wakacyjne 2019,26,dla seniorów,20576,9439,"45,87","1294,40","10,70"
2016-07-01,Wakacje dla seniorów,Oferty Specjalne 2016,26,spokojne wakacje,64975,20322,"31,28","2658,76","10,34"
2020-06-08,Wakacje dla par,Pakiety Wakacyjne 2020,1,luksusowe podróże,98844,34827,"35,23","644,22","7,18"
2019-09-02,Egzotyczne destynacje,Pakiety Wakacyjne 2019,17,dzika przyroda,97201,15801,"16,26","4410,13","9,84"
2017-01-18,Luksusowe podróże,Oferty Specjalne 2017,17,luksusowe podróże,69140,44616,"64,53","646,51","19,10"
2015-06-15,Wakacje dla seniorów,Oferty Specjalne 2015,14,spokojne wakacje,46405,33244,"71,64","793,01","22,80"
2022-06-16,Relaks i wellness,All Inclusive 2022,12,relaks i wellness,47819,32230,"67,40","4917,37","26,04"
2016-12-13,Egzotyczne destynacje,Oferty Specjalne 2016,15,nieodkryte miejsca,86067,37256,"43,29","4284,06","27,01"
2023-03-29,Wakacje dla seniorów,All Inclusive 2023,10,spokojne wakacje,3269,1931,"59,07","4216,35","12,67"
2018-06-28,Przygoda i eksploracja,Last Minute 2018,22,sport,71991,9605,"13,34","708,84","22,30"
2024-10-26,Wakacje dla par,Nowe Destynacje 2024,20,dla par,85142,37117,"43,59","2840,47","10,87"
2021-03-20,Wakacje budżetowe,Nowe Destynacje 2021,11,oszczędne podróże,25562,14242,"55,72","3166,55","20,77"
2023-11-04,Egzotyczne destynacje,Nowe Destynacje 2023,4,plaże,95607,82313,"86,10","1074,03","20,16"
2023-09-04,Relaks i wellness,Nowe Destynacje 2023,21,relaks i wellness,18109,9160,"50,58","1709,07","15,17"
2023-07-28,Wakacje budżetowe,Last Minute 2023,16,budżetowe wakacje,77205,73701,"95,46","2607,22","12,89"
2016-06-16,Przygoda i eksploracja,All Inclusive 2016,10,egzotyka,11097,10018,"90,28","1633,55","22,56"
2022-02-26,Relaks i wellness,Oferty Specjalne 2022,7,joga,87738,45144,"51,45","2505,96","21,07"
2020-05-26,Luksusowe podróże,Last Minute 2020,18,luksusowe podróże,42943,41447,"96,52","1921,09","7,28"
2024-06-01,Luksusowe podróże,Last Minute 2024,23,wysoki standard,80076,36906,"46,09","3134,49","14,04"
2022-04-27,Przygoda i eksploracja,Nowe Destynacje 2022,2,ekstremalne,88819,77896,"87,70","106,24","15,05"
2016-02-04,Luksusowe podróże,Oferty Specjalne 2016,1,luksusowe podróże,99312,49137,"49,48","1970,02","18,73"
2017-03-25,Przygoda i eksploracja,First Minute 2017,11,egzotyka,78507,74546,"94,95","1963,00","1,20"
2015-02-06,Wakacje z dziećmi,Nowe Destynacje 2015,14,animacje dla dzieci,11367,1638,"14,41","1431,93","29,03"
2018-08-01,Przygoda i eksploracja,Oferty Specjalne 2018,17,egzotyka,61343,31473,"51,31","1054,44","0,66"
2022-02-10,Wakacje z dziećmi,Pakiety Wakacyjne 2022,4,rodzinne wakacje,91614,2721,"2,97","3002,68","27,56"
2018-01-29,Przygoda i eksploracja,Pakiety Wakacyjne 2018,19,przygoda,67966,57715,"84,92","991,79","5,91"
2015-09-15,Rodzinne wakacje,First Minute 2015,17,rodzinne wakacje,21864,13154,"60,16","1003,64","29,78"
2023-12-11,Egzotyczne destynacje,Last Minute 2023,26,przygoda,6194,1923,"31,05","2280,53","21,92"
2015-11-06,Relaks i wellness,All Inclusive 2015,19,zdrowie,44471,16491,"37,08","990,08","29,16"
2024-06-14,Przygoda i eksploracja,Pakiety Wakacyjne 2024,13,ekstremalne,8846,7851,"88,75","2707,93","21,83"
2019-06-08,Wakacje dla seniorów,All Inclusive 2019,21,dla seniorów,15178,7122,"46,92","994,30","2,50"
2015-09-10,Egzotyczne destynacje,All Inclusive 2015,29,eksploracja,31984,2817,"8,81","3158,85","15,85"
2022-06-16,Luksusowe podróże,First Minute 2022,3,relaks,41707,18674,"44,77","971,80","14,84"
2019-04-08,Przygoda i eksploracja,First Minute 2019,16,sport,40174,9238,"22,99","4007,11","23,03"
2024-02-09,Luksusowe podróże,Last Minute 2024,19,luksusowe podróże,63224,39356,"62,25","2489,53","22,28"
2021-02-21,Wakacje dla seniorów,Nowe Destynacje 2021,12,relaks i wellness,3343,3133,"93,72","4911,24","29,19"
2021-08-06,Egzotyczne destynacje,Oferty Specjalne 2021,26,przygoda,7483,7417,"99,12","1149,60","28,90"
2016-09-07,Rodzinne wakacje,Pakiety Wakacyjne 2016,13,rodzinne wakacje,81518,34707,"42,58","1189,55","29,56"
2018-08-16,Luksusowe podróże,Nowe Destynacje 2018,16,5-gwiazdek,96797,50194,"51,85","418,82","27,16"
2016-07-01,Luksusowe podróże,All Inclusive 2016,11,5-gwiazdek,50049,26687,"53,32","2804,60","27,69"
2019-08-11,Wakacje budżetowe,Pakiety Wakacyjne 2019,12,oferty specjalne,69355,59688,"86,06","4213,53","9,13"
2017-06-04,Relaks i wellness,Pakiety Wakacyjne 2017,30,relaks i wellness,38447,29431,"76,55","2974,52","3,39"
2024-09-15,Wakacje z dziećmi,Pakiety Wakacyjne 2024,18,animacje dla dzieci,11428,10606,"92,81","4764,19","10,28"
2023-11-01,Wakacje budżetowe,First Minute 2023,13,oferty specjalne,51439,18521,"36,01","1124,23","8,37"
2015-06-17,Wakacje z dziećmi,First Minute 2015,2,animacje dla dzieci,46171,209,"0,45","2031,53","25,19"
2019-12-04,Przygoda i eksploracja,Nowe Destynacje 2019,18,sport,54393,26921,"49,49","1257,00","9,49"
2018-12-09,Rodzinne wakacje,Pakiety Wakacyjne 2018,29,dla dzieci,89149,70308,"78,87","681,96","3,22"
2016-03-13,Relaks i wellness,First Minute 2016,16,zdrowie,59401,6823,"11,49","3828,08","26,97"
2024-05-12,Egzotyczne destynacje,Oferty Specjalne 2024,14,plaże,37791,21088,"55,80","4884,07","3,20"
2019-12-06,Wakacje dla seniorów,Last Minute 2019,1,relaks i wellness,23468,12483,"53,19","544,20","23,81"
2021-05-21,Rodzinne wakacje,Oferty Specjalne 2021,17,dla dzieci,61906,38651,"62,43","4273,18","28,79"
2015-08-17,Rodzinne wakacje,Last Minute 2015,27,rodzinne wakacje,47556,642,"1,35","2273,70","16,67"
2017-11-27,Przygoda i eksploracja,Pakiety Wakacyjne 2017,23,aktywne wakacje,61863,36081,"58,32","1923,26","16,72"
2022-07-04,Rodzinne wakacje,Last Minute 2022,3,rodzinne wakacje,98407,64697,"65,74","3263,53","17,39"
2016-10-11,Rodzinne wakacje,Pakiety Wakacyjne 2016,6,dla dzieci,66837,64899,"97,10","2861,72","3,32"
2021-07-04,Rodzinne wakacje,Nowe Destynacje 2021,11,dla dzieci,91423,7040,"7,70","4556,00","25,76"
2016-07-06,Luksusowe podróże,First Minute 2016,1,5-gwiazdek,36037,26474,"73,46","3554,33","14,83"
2024-09-28,Wakacje budżetowe,Oferty Specjalne 2024,23,oszczędne podróże,93761,90962,"97,01","1276,67","13,20"
2022-05-13,Wakacje budżetowe,All Inclusive 2022,2,oferty specjalne,51492,23584,"45,80","4415,70","29,49"
2015-07-17,Wakacje budżetowe,First Minute 2015,3,oferty specjalne,72701,42404,"58,33","399,63","4,38"
2019-10-15,Relaks i wellness,Oferty Specjalne 2019,6,dla seniorów,12910,7334,"56,81","132,74","9,64"
2018-02-22,Wakacje dla seniorów,All Inclusive 2018,9,dla seniorów,41066,23897,"58,19","4849,17","25,80"
2021-01-08,Wakacje dla par,Last Minute 2021,21,relaks i wellness,93327,67822,"72,67","110,48","18,29"
2024-08-23,Wakacje budżetowe,Nowe Destynacje 2024,2,oszczędne podróże,76920,21028,"27,34","581,28","11,20"
2023-05-29,Wakacje z dziećmi,Nowe Destynacje 2023,18,dla dzieci,10367,5981,"57,69","4125,08","16,38"
2016-03-18,Rodzinne wakacje,Pakiety Wakacyjne 2016,10,dla dzieci,35842,696,"1,94","1082,72","3,84"
2015-07-19,Luksusowe podróże,All Inclusive 2015,6,wysoki standard,46100,6730,"14,60","4744,11","28,09"
2020-03-21,Wakacje budżetowe,First Minute 2020,3,oferty specjalne,26512,3795,"14,31","4213,06","26,71"
2020-04-30,Wakacje z dziećmi,First Minute 2020,12,animacje dla dzieci,76220,68520,"89,90","4804,50","3,25"
2015-09-20,Luksusowe podróże,Pakiety Wakacyjne 2015,17,5-gwiazdek,57634,10755,"18,66","560,95","13,02"
2022-01-13,Wakacje z dziećmi,Oferty Specjalne 2022,5,rodzinne wakacje,14978,3542,"23,65","1529,17","12,01"
2018-07-02,Przygoda i eksploracja,Oferty Specjalne 2018,10,przygoda,93170,35367,"37,96","2688,71","3,93"
2020-11-14,Relaks i wellness,Last Minute 2020,23,zdrowie,20251,10841,"53,53","3247,34","26,70"
2022-10-09,Wakacje dla seniorów,Pakiety Wakacyjne 2022,1,relaks i wellness,62762,49957,"79,60","1476,07","15,01"
2024-03-08,Luksusowe podróże,All Inclusive 2024,26,luksusowe podróże,5319,2110,"39,67","597,27","10,55"
2017-04-15,Relaks i wellness,Nowe Destynacje 2017,22,zdrowie,56630,3349,"5,91","1212,87","29,61"
2023-08-13,Wakacje z dziećmi,Last Minute 2023,25,dla dzieci,33036,28284,"85,62","2234,02","5,22"
2024-03-29,Rodzinne wakacje,First Minute 2024,23,rodzinne wakacje,19674,18347,"93,26","3450,66","29,86"
2016-05-03,Egzotyczne destynacje,Nowe Destynacje 2016,18,plaże,35842,13631,"38,03","4002,17","11,42"
2018-04-07,Przygoda i eksploracja,Oferty Specjalne 2018,4,przygoda,98156,30619,"31,19","683,76","15,87"
2021-07-10,Egzotyczne destynacje,Oferty Specjalne 2021,21,eksploracja,99716,72960,"73,17","1522,52","6,49"
2020-12-16,Wakacje z dziećmi,Last Minute 2020,14,animacje dla dzieci,89072,31280,"35,12","3695,92","8,10"
2024-01-28,Luksusowe podróże,Oferty Specjalne 2024,2,relaks,16626,14623,"87,95","2857,33","8,27"
2021-07-15,Wakacje budżetowe,Pakiety Wakacyjne 2021,14,oszczędne podróże,3298,1308,"39,66","3059,61","5,04"
2021-09-22,Egzotyczne destynacje,Last Minute 2021,16,eksploracja,14186,7163,"50,49","4205,29","18,02"
2019-11-14,Wakacje z dziećmi,Pakiety Wakacyjne 2019,29,rodzinne wakacje,31779,31602,"99,44","4933,79","27,63"
2022-05-01,Luksusowe podróże,Last Minute 2022,20,relaks,80251,58435,"72,82","4298,62","21,71"
2022-06-10,Rodzinne wakacje,Last Minute 2022,17,dla dzieci,70106,7290,"10,40","2775,82","14,67"
2017-01-11,Egzotyczne destynacje,Oferty Specjalne 2017,6,eksploracja,93489,35906,"38,41","4075,88","5,91"
2023-08-13,Egzotyczne destynacje,Oferty Specjalne 2023,26,dzika przyroda,16034,12547,"78,25","4221,10","27,12"
2020-04-06,Rodzinne wakacje,Nowe Destynacje 2020,16,dla dzieci,64843,35701,"55,06","1080,43","10,77"
2021-10-08,Relaks i wellness,All Inclusive 2021,8,dla seniorów,68514,16559,"24,17","1476,04","24,80"
2019-03-16,Wakacje dla par,First Minute 2019,21,luksusowe podróże,67948,24767,"36,45","3062,38","16,04"
2015-10-05,Wakacje dla seniorów,Last Minute 2015,26,dla seniorów,80592,50417,"62,56","1761,73","20,63"
2022-01-31,Rodzinne wakacje,Nowe Destynacje 2022,7,rodzinne wakacje,69410,67730,"97,58","103,54","18,37"
2020-09-21,Wakacje dla par,Pakiety Wakacyjne 2020,11,dla par,67593,36342,"53,77","695,71","0,90"
2019-01-29,Relaks i wellness,Nowe Destynacje 2019,8,dla seniorów,63239,26126,"41,31","4281,58","21,56"
2022-12-21,Wakacje z dziećmi,Oferty Specjalne 2022,6,dla dzieci,25647,24836,"96,84","4935,53","1,18"
2020-06-24,Egzotyczne destynacje,All Inclusive 2020,24,dzika przyroda,56977,7238,"12,70","3386,48","19,30"
2020-01-02,Relaks i wellness,Oferty Specjalne 2020,1,relaks i wellness,30525,18010,"59,00","4165,01","12,57"
2015-10-26,Luksusowe podróże,All Inclusive 2015,14,relaks,21128,12474,"59,04","3424,65","28,36"
2017-04-06,Wakacje budżetowe,All Inclusive 2017,9,budżetowe wakacje,9764,3070,"31,44","3015,36","2,93"
2015-12-01,Rodzinne wakacje,Last Minute 2015,2,rodzinne wakacje,43460,27715,"63,77","4246,20","26,99"
2019-02-22,Przygoda i eksploracja,Last Minute 2019,13,aktywne wakacje,35592,24646,"69,25","4027,11","26,06"
2019-11-01,Rodzinne wakacje,First Minute 2019,30,rodzinne wakacje,11678,11316,"96,90","2913,95","9,53"
2016-12-13,Wakacje z dziećmi,Nowe Destynacje 2016,3,rodzinne wakacje,86170,34410,"39,93","798,64","5,79"
2021-12-19,Rodzinne wakacje,All Inclusive 2021,19,rodzinne wakacje,87746,9489,"10,81","3952,03","12,00"
2015-01-27,Wakacje budżetowe,Nowe Destynacje 2015,8,budżetowe wakacje,13968,9508,"68,07","3466,71","19,74"
2024-12-16,Wakacje dla seniorów,Last Minute 2024,25,spokojne wakacje,20393,10739,"52,66","3191,68","12,66"
2022-05-06,Luksusowe podróże,All Inclusive 2022,10,relaks,14707,720,"4,90","342,87","5,24"
2018-12-01,Wakacje z dziećmi,Pakiety Wakacyjne 2018,30,animacje dla dzieci,18545,16436,"88,63","1333,39","15,87"
2021-03-04,Przygoda i eksploracja,Oferty Specjalne 2021,22,aktywne wakacje,26503,9426,"35,57","3507,32","25,51"
2022-11-09,Przygoda i eksploracja,Oferty Specjalne 2022,10,aktywne wakacje,53759,7760,"14,43","4337,08","9,63"
2019-08-28,Relaks i wellness,Pakiety Wakacyjne 2019,5,joga,79646,20624,"25,89","643,20","25,18"
2022-08-12,Relaks i wellness,First Minute 2022,1,dla seniorów,8792,4655,"52,95","4469,91","10,29"
2017-08-25,Wakacje z dziećmi,Oferty Specjalne 2017,3,dla dzieci,33989,16556,"48,71","4077,71","1,54"
