Date,Campaing_Name,Ad-group,Trip_id,Keyword,Impressions,Clicks,CTR,Cost,Conversion Rate
2018-06-18,Wakacje z dziećmi,Last Minute 2018,SoPWEb6U,dla dzieci,41002,38739,"94,48","91,24","7,26"
2019-07-10,Wakacje z dziećmi,All Inclusive 2019,0P8VJC85,rodzinne wakacje,70039,16221,"23,16","919,11","3,21"
2016-07-24,Wakacje z dziećmi,Last Minute 2016,pIP49X0O,rodzinne wakacje,17056,564,"3,31","2787,83","8,45"
2023-01-18,Wakacje dla par,Pakiety Wakacyjne 2023,ASRXHozY,romantyczne,9287,3090,"33,27","4740,79","27,35"
2016-04-30,Wakacje z dziećmi,Pakiety Wakacyjne 2016,CEJx3e1n,animacje dla dzieci,76683,14964,"19,51","2188,38","13,93"
2018-11-16,Rodzinne wakacje,First Minute 2018,6qQ3YGQF,rodzinne wakacje,52326,8661,"16,55","4613,50","29,37"
2024-02-09,Wakacje budżetowe,Last Minute 2024,B0voo4Wg,budżetowe wakacje,92242,27194,"29,48","2472,41","2,65"
2018-10-01,Wakacje budżetowe,Pakiety Wakacyjne 2018,2yPQbqR2,budżetowe wakacje,31369,26035,"83,00","4974,42","8,40"
2017-09-07,Wakacje z dziećmi,Pakiety Wakacyjne 2017,0qpVjRQh,animacje dla dzieci,71764,49054,"68,35","4650,91","14,93"
2024-01-28,Wakacje budżetowe,Oferty Specjalne 2024,sdWzIOZz,budżetowe wakacje,99306,50523,"50,88","1278,82","11,42"
2021-12-12,Wakacje dla par,Last Minute 2021,NG1BiML7,relaks i wellness,70215,52089,"74,19","237,71","12,43"
2020-01-15,Przygoda i eksploracja,All Inclusive 2020,nnKLLz6L,sport,42123,15779,"37,46","2430,48","14,52"
2024-10-27,Wakacje dla seniorów,Nowe Destynacje 2024,gmkF77Fr,spokojne wakacje,45643,21866,"47,91","1957,47","10,65"
2021-07-20,Egzotyczne destynacje,All Inclusive 2021,tnlU8PjH,egzotyczne destynacje,28868,15317,"53,06","1245,44","18,79"
2024-09-19,Relaks i wellness,Oferty Specjalne 2024,v2H5u6Sd,zdrowie,38840,33821,"87,08","2272,21","29,16"
2024-03-30,Egzotyczne destynacje,All Inclusive 2024,61XcOEDu,przygoda,94068,37548,"39,92","4330,67","27,23"
2020-06-23,Wakacje dla par,Oferty Specjalne 2020,MJa0Gh7X,dla par,32399,21452,"66,21","290,63","9,14"
2016-04-12,Przygoda i eksploracja,Pakiety Wakacyjne 2016,uxuj0XkE,egzotyka,56652,2003,"3,54","1719,54","1,96"
2018-11-21,Luksusowe podróże,First Minute 2018,BxEL3p3S,wysoki standard,5552,5490,"98,88","3551,10","20,25"
2021-08-31,Wakacje dla seniorów,Oferty Specjalne 2021,BhAJfnEf,dla seniorów,79273,51898,"65,47","854,98","16,62"
2015-05-17,Wakacje budżetowe,Pakiety Wakacyjne 2015,cHQm59IR,oszczędne podróże,52820,7033,"13,32","4473,79","2,92"
2024-10-17,Wakacje z dziećmi,First Minute 2024,rRIK5S5f,rodzinne wakacje,62422,28684,"45,95","2017,96","0,52"
2020-07-27,Rodzinne wakacje,Oferty Specjalne 2020,PmZAfPBO,dla dzieci,17147,3443,"20,08","2053,61","10,11"
2024-02-05,Przygoda i eksploracja,First Minute 2024,B9p6FBHP,ekstremalne,21644,12204,"56,39","3680,54","14,88"
2021-05-02,Wakacje z dziećmi,Oferty Specjalne 2021,ZpUbheVe,rodzinne wakacje,8710,3529,"40,52","2751,92","0,52"
2021-10-31,Relaks i wellness,All Inclusive 2021,wTI9U8lG,spa,31359,24977,"79,65","1144,00","22,77"
2020-10-23,Luksusowe podróże,Last Minute 2020,UPJWcL0Z,luksusowe podróże,52730,23010,"43,64","357,84","22,30"
2022-12-28,Luksusowe podróże,Last Minute 2022,OdIRjqur,5-gwiazdek,22699,8394,"36,98","4693,38","1,00"
2023-07-04,Rodzinne wakacje,Last Minute 2023,bMhKVuye,rodzinne wakacje,45255,38434,"84,93","2969,16","25,10"
2024-04-13,Relaks i wellness,Pakiety Wakacyjne 2024,56cfTIW3,zdrowie,89585,78101,"87,18","4859,58","8,62"
2020-09-05,Przygoda i eksploracja,First Minute 2020,nJkL4HSO,ekstremalne,33986,8725,"25,67","1773,60","1,80"
2016-11-14,Wakacje dla par,Nowe Destynacje 2016,6ErE3XbB,relaks i wellness,55698,28695,"51,52","2951,99","22,29"
2024-09-18,Wakacje dla par,First Minute 2024,yj5AuNl1,romantyczne,26065,4204,"16,13","4433,44","3,64"
2021-10-09,Wakacje dla par,All Inclusive 2021,qbFm9i3Y,relaks i wellness,67748,57849,"85,39","2258,14","22,58"
2022-07-07,Wakacje budżetowe,Oferty Specjalne 2022,yA6g7wKG,oszczędne podróże,28739,3115,"10,84","1662,04","18,42"
2024-06-18,Wakacje z dziećmi,Last Minute 2024,pahUsHJL,animacje dla dzieci,26233,18122,"69,08","301,14","25,18"
2022-12-22,Wakacje dla par,First Minute 2022,DPxjj5xI,relaks i wellness,62822,42845,"68,20","1932,55","2,66"
2024-06-29,Wakacje budżetowe,Oferty Specjalne 2024,JFAXNBwK,oszczędne podróże,84004,73246,"87,19","2599,67","17,05"
2020-10-03,Wakacje z dziećmi,All Inclusive 2020,zAzaewLT,dla dzieci,65968,17365,"26,32","2320,86","19,62"
2018-06-08,Rodzinne wakacje,First Minute 2018,EPDR5Y9B,dla dzieci,70760,65123,"92,03","3405,67","20,95"
2021-03-07,Przygoda i eksploracja,Oferty Specjalne 2021,1J3USRJk,ekstremalne,4986,109,"2,19","1517,80","3,11"
2019-12-29,Wakacje dla par,Pakiety Wakacyjne 2019,JMF8dAQn,luksusowe podróże,19410,14989,"77,22","4030,37","5,47"
2019-01-12,Egzotyczne destynacje,Last Minute 2019,pyqhLnqm,dzika przyroda,82021,32022,"39,04","3362,61","8,19"
2018-07-10,Luksusowe podróże,All Inclusive 2018,OdpbEMln,luksusowe podróże,75705,41880,"55,32","4857,94","5,12"
2018-03-04,Przygoda i eksploracja,First Minute 2018,ZrJYK7UM,egzotyka,37809,28791,"76,15","2528,78","12,95"
2022-06-15,Egzotyczne destynacje,Nowe Destynacje 2022,773ZAHv2,eksploracja,72722,2237,"3,08","2859,17","1,19"
2019-12-25,Egzotyczne destynacje,Last Minute 2019,47KboOJn,dzika przyroda,25078,2579,"10,28","1402,37","2,62"
2017-09-06,Przygoda i eksploracja,Last Minute 2017,4t1E76s0,przygoda,47724,32001,"67,05","4131,88","20,40"
2024-12-09,Przygoda i eksploracja,Nowe Destynacje 2024,uSqw0Y6o,ekstremalne,13540,3176,"23,46","438,08","28,49"
2016-06-30,Przygoda i eksploracja,Oferty Specjalne 2016,u8XYbYwg,sport,58053,12796,"22,04","3078,10","10,86"
2017-12-28,Wakacje dla seniorów,Last Minute 2017,JBlW1G7Z,dla seniorów,42931,17685,"41,19","351,16","4,26"
2020-09-20,Egzotyczne destynacje,Pakiety Wakacyjne 2020,c00GH487,dzika przyroda,57782,2323,"4,02","2687,09","6,22"
2018-10-21,Rodzinne wakacje,Last Minute 2018,7wzD4qaL,rodzinne wakacje,70828,42919,"60,60","4296,98","18,88"
2018-01-13,Wakacje dla par,Last Minute 2018,ny3geK7m,dla par,33902,31725,"93,58","4811,00","6,97"
2019-02-23,Wakacje z dziećmi,Last Minute 2019,DEn3kkEI,dla dzieci,52770,33776,"64,01","4726,87","14,91"
2019-06-09,Wakacje z dziećmi,All Inclusive 2019,W1BWfBix,animacje dla dzieci,90965,90931,"99,96","3424,64","26,52"
2020-11-20,Wakacje z dziećmi,First Minute 2020,UaSmOv7f,animacje dla dzieci,77300,15884,"20,55","3098,39","12,18"
2020-10-31,Rodzinne wakacje,First Minute 2020,Ai3fbfpw,rodzinne wakacje,57706,43354,"75,13","2098,53","21,45"
2016-07-08,Egzotyczne destynacje,All Inclusive 2016,DjnR8rOf,nieodkryte miejsca,84823,51682,"60,93","3761,65","19,04"
2019-04-26,Luksusowe podróże,First Minute 2019,LGyLQ2d9,luksusowe podróże,42506,28164,"66,26","324,46","1,45"
2021-02-02,Wakacje dla par,Last Minute 2021,VBCMKYaj,relaks i wellness,91528,47188,"51,56","4523,48","13,64"
2016-05-27,Relaks i wellness,Last Minute 2016,T4sxF995,relaks i wellness,8100,197,"2,43","2634,90","28,91"
2015-05-17,Relaks i wellness,Last Minute 2015,0bXCWkC8,zdrowie,22919,3261,"14,23","3694,28","1,14"
2015-10-06,Luksusowe podróże,Oferty Specjalne 2015,k1OJMNRI,luksusowe podróże,13902,3008,"21,64","2937,66","19,88"
2021-08-02,Luksusowe podróże,Pakiety Wakacyjne 2021,LUbhFuX2,luksusowe podróże,29940,7023,"23,46","1657,15","21,98"
2023-11-04,Luksusowe podróże,First Minute 2023,gB7T9KVe,5-gwiazdek,8639,1902,"22,02","230,66","22,27"
2016-10-28,Luksusowe podróże,Last Minute 2016,ZQBZNxYO,luksusowe podróże,58229,44157,"75,83","2266,48","23,06"
2017-06-27,Rodzinne wakacje,Oferty Specjalne 2017,8IyNlVwt,dla dzieci,26717,7292,"27,29","2100,83","28,17"
2016-06-18,Rodzinne wakacje,Last Minute 2016,ttR8RuPI,dla dzieci,45349,12369,"27,28","443,27","0,30"
2018-01-19,Przygoda i eksploracja,Pakiety Wakacyjne 2018,V2RAECcg,przygoda,68673,58729,"85,52","2896,02","28,55"
2016-11-04,Wakacje z dziećmi,First Minute 2016,sEiNH0sp,animacje dla dzieci,47313,11049,"23,35","1838,74","24,70"
2024-02-14,Egzotyczne destynacje,Last Minute 2024,ZzNa796X,nieodkryte miejsca,51126,1261,"2,47","4144,91","8,28"
2016-07-03,Przygoda i eksploracja,Oferty Specjalne 2016,UEs8NYVD,sport,14785,11583,"78,34","3606,63","7,12"
2021-08-20,Relaks i wellness,All Inclusive 2021,fYmfKoNp,spa,96105,71900,"74,81","406,59","4,66"
2018-01-22,Egzotyczne destynacje,Nowe Destynacje 2018,c72zJvBV,plaże,98788,69839,"70,70","460,83","12,12"
2018-08-26,Wakacje dla par,Last Minute 2018,XlKAu0Ii,relaks i wellness,26543,25603,"96,46","3893,85","28,37"
2018-12-14,Przygoda i eksploracja,First Minute 2018,xDRzk7oT,ekstremalne,84049,67918,"80,81","1639,45","2,43"
2017-03-13,Wakacje budżetowe,First Minute 2017,q0r8By6i,oszczędne podróże,53650,23054,"42,97","4987,68","0,14"
2016-02-17,Wakacje z dziećmi,Pakiety Wakacyjne 2016,KUvxEJyV,dla dzieci,50078,16676,"33,30","2642,72","24,16"
2016-10-03,Przygoda i eksploracja,First Minute 2016,wv4ajo5q,aktywne wakacje,65572,34149,"52,08","712,50","19,26"
2021-12-09,Wakacje budżetowe,Nowe Destynacje 2021,KI8ysZ5W,oszczędne podróże,53682,8387,"15,62","4698,33","21,25"
2020-02-11,Luksusowe podróże,Last Minute 2020,Z9hASkGJ,wysoki standard,27406,19645,"71,68","2965,68","24,41"
2023-01-03,Przygoda i eksploracja,Pakiety Wakacyjne 2023,GBvWxeeR,ekstremalne,33471,31410,"93,84","1382,24","22,08"
2016-08-12,Wakacje budżetowe,First Minute 2016,qawVpOHH,oszczędne podróże,73270,48599,"66,33","4508,80","15,31"
2016-07-23,Wakacje budżetowe,All Inclusive 2016,d9zZaQvt,oferty specjalne,10109,4910,"48,57","4639,27","28,52"
2016-11-03,Relaks i wellness,Last Minute 2016,cnaBOZyn,zdrowie,32241,19262,"59,74","573,34","23,58"
2023-03-14,Luksusowe podróże,Nowe Destynacje 2023,Kv0TnsBe,luksusowe podróże,70375,32421,"46,07","818,43","12,33"
2016-04-23,Relaks i wellness,Nowe Destynacje 2016,G5DXPjD1,zdrowie,96859,42562,"43,94","1167,48","17,12"
2024-01-27,Wakacje z dziećmi,First Minute 2024,RQfTAbwj,dla dzieci,88676,42665,"48,11","4671,93","11,88"
2016-10-27,Luksusowe podróże,Last Minute 2016,PhozMvJw,luksusowe podróże,99237,52400,"52,80","1838,67","14,15"
2023-06-04,Luksusowe podróże,Nowe Destynacje 2023,Zm11Dwre,wysoki standard,15058,14644,"97,25","2806,18","7,58"
2020-08-01,Wakacje dla seniorów,Last Minute 2020,RrQRQ9Br,dla seniorów,53445,11183,"20,92","1671,93","11,49"
2020-10-09,Rodzinne wakacje,All Inclusive 2020,djvDWPYs,dla dzieci,61426,49655,"80,84","1835,37","2,48"
2024-03-16,Relaks i wellness,All Inclusive 2024,PsWB8O9E,zdrowie,51840,16226,"31,30","947,37","6,69"
2022-02-26,Relaks i wellness,All Inclusive 2022,F3r9AiLY,joga,32551,10000,"30,72","4369,49","17,53"
2017-02-04,Relaks i wellness,Last Minute 2017,aPfLcsFr,zdrowie,45622,30859,"67,64","1880,29","9,06"
2018-02-02,Relaks i wellness,Last Minute 2018,ZORXhNHN,spa,64695,17455,"26,98","2110,33","28,43"
2020-12-27,Wakacje dla seniorów,Nowe Destynacje 2020,h6ZhTQp8,dla seniorów,83879,66062,"78,76","1042,01","28,13"
2023-04-04,Rodzinne wakacje,Oferty Specjalne 2023,a1CdmUmu,rodzinne wakacje,49430,33168,"67,10","128,80","7,31"
2023-04-28,Wakacje z dziećmi,Pakiety Wakacyjne 2023,Te8ZL9D1,dla dzieci,49911,49292,"98,76","2609,70","23,89"
2021-08-16,Wakacje dla seniorów,Last Minute 2021,DTN89dP1,relaks i wellness,51302,20215,"39,40","4994,03","24,31"
2024-05-04,Relaks i wellness,Pakiety Wakacyjne 2024,pI1DpcD4,spa,31905,5847,"18,33","663,62","10,18"
2018-07-05,Egzotyczne destynacje,Last Minute 2018,Y5LLhFHV,plaże,35977,28381,"78,89","3094,35","19,10"
2020-08-24,Wakacje dla seniorów,Nowe Destynacje 2020,JSQ9OZZe,spokojne wakacje,14876,4236,"28,48","1404,69","13,22"
2022-09-09,Przygoda i eksploracja,Last Minute 2022,4jqrBrxd,przygoda,63304,43658,"68,97","912,26","26,22"
2024-04-19,Wakacje z dziećmi,Pakiety Wakacyjne 2024,46otmLbK,rodzinne wakacje,52503,29517,"56,22","191,11","26,90"
2019-09-16,Relaks i wellness,Last Minute 2019,CUjOnl4H,relaks i wellness,45842,45312,"98,84","2431,09","3,90"
2022-05-08,Egzotyczne destynacje,Oferty Specjalne 2022,nuqpA1VD,egzotyczne destynacje,32045,9041,"28,21","4029,88","7,30"
2020-07-18,Wakacje z dziećmi,All Inclusive 2020,9oz3mUXe,rodzinne wakacje,15405,5023,"32,61","2948,50","18,31"
2024-01-19,Egzotyczne destynacje,All Inclusive 2024,oUvIZxrW,dzika przyroda,36413,28465,"78,17","3106,19","0,55"
2019-01-26,Wakacje budżetowe,Oferty Specjalne 2019,Or7wSPlv,oferty specjalne,91356,28654,"31,37","4394,95","10,07"
2021-03-28,Przygoda i eksploracja,First Minute 2021,V9ccEsVc,przygoda,9186,8254,"89,85","2148,62","8,23"
2023-02-20,Wakacje z dziećmi,Last Minute 2023,PHYofzZv,dla dzieci,9381,5109,"54,46","169,41","13,32"
2022-10-07,Rodzinne wakacje,Nowe Destynacje 2022,647qXQZG,rodzinne wakacje,5578,1629,"29,20","4658,72","17,85"
2016-02-10,Wakacje dla seniorów,All Inclusive 2016,LeDh5Slb,dla seniorów,44736,31377,"70,14","102,50","9,69"
2018-12-25,Wakacje dla seniorów,All Inclusive 2018,2SLoo9ei,spokojne wakacje,70797,59217,"83,64","3078,06","25,04"
2016-12-16,Egzotyczne destynacje,Nowe Destynacje 2016,h4jj9BZn,eksploracja,14565,14503,"99,57","1794,70","12,05"
2022-01-11,Luksusowe podróże,First Minute 2022,JwIE9s3T,5-gwiazdek,74258,57881,"77,95","441,83","8,14"
2017-07-18,Przygoda i eksploracja,Pakiety Wakacyjne 2017,HTbYdCZy,aktywne wakacje,58580,50870,"86,84","2607,21","12,62"
2019-02-16,Wakacje z dziećmi,Last Minute 2019,bFQhVmze,animacje dla dzieci,30046,2643,"8,80","4847,15","16,75"
2015-02-19,Rodzinne wakacje,Nowe Destynacje 2015,6oRrfaav,dla dzieci,90410,8569,"9,48","201,36","16,24"
2023-09-19,Relaks i wellness,Oferty Specjalne 2023,oZr2t3ML,relaks i wellness,17079,15961,"93,45","3228,04","14,62"
2019-06-21,Relaks i wellness,Nowe Destynacje 2019,1HO0QOEr,joga,3322,2608,"78,51","4697,69","24,74"
2017-02-27,Wakacje dla seniorów,Pakiety Wakacyjne 2017,YADStbqz,dla seniorów,83791,23963,"28,60","2166,46","6,73"
2021-11-29,Rodzinne wakacje,First Minute 2021,WR4LOGwS,dla dzieci,72794,30287,"41,61","4297,45","7,21"
2023-12-18,Wakacje z dziećmi,Nowe Destynacje 2023,ODJv8QTe,dla dzieci,95725,83089,"86,80","4868,57","1,68"
2021-03-29,Wakacje budżetowe,Pakiety Wakacyjne 2021,GUVFySRq,oferty specjalne,29100,1688,"5,80","3884,64","4,94"
2020-04-13,Egzotyczne destynacje,Pakiety Wakacyjne 2020,eOKRjbcg,przygoda,53373,39744,"74,46","1087,13","5,73"
2018-07-24,Wakacje dla seniorów,Oferty Specjalne 2018,wZDisage,dla seniorów,32133,24371,"75,84","1720,61","20,26"
2020-07-08,Wakacje budżetowe,First Minute 2020,PPc7FQf0,budżetowe wakacje,16082,5343,"33,22","1846,34","11,43"
2024-10-10,Wakacje dla seniorów,All Inclusive 2024,xeBmeia0,relaks i wellness,44897,10825,"24,11","2592,75","28,86"
2020-03-13,Egzotyczne destynacje,First Minute 2020,uQVCd10i,nieodkryte miejsca,26688,1133,"4,25","2039,68","2,55"
2017-08-29,Egzotyczne destynacje,First Minute 2017,gGA1qZQq,egzotyczne destynacje,1670,778,"46,59","1100,94","3,95"
2021-07-29,Przygoda i eksploracja,Oferty Specjalne 2021,0rENfOoX,aktywne wakacje,95643,7523,"7,87","4712,55","12,91"
2016-07-05,Egzotyczne destynacje,Nowe Destynacje 2016,PfLR7l1f,przygoda,66297,23896,"36,04","1706,72","11,46"
2023-03-22,Relaks i wellness,Last Minute 2023,8VouTPjq,spa,48192,12784,"26,53","4549,33","21,61"
2022-08-18,Wakacje dla par,Oferty Specjalne 2022,EzlIZx4D,romantyczne,77378,14148,"18,28","91,09","17,69"
2018-01-28,Relaks i wellness,Nowe Destynacje 2018,SO7YSdfb,spa,21530,20656,"95,94","1506,09","4,95"
2015-06-06,Relaks i wellness,Nowe Destynacje 2015,BCutMI9W,joga,79146,68399,"86,42","915,37","6,39"
2016-11-03,Luksusowe podróże,First Minute 2016,KU48I6tl,luksusowe podróże,56361,52342,"92,87","3816,49","1,81"
2018-09-03,Przygoda i eksploracja,Nowe Destynacje 2018,5O7HCAip,aktywne wakacje,24746,22917,"92,61","2484,44","4,27"
2017-11-18,Przygoda i eksploracja,Nowe Destynacje 2017,GTgKrbaB,ekstremalne,70762,1984,"2,80","4428,09","0,27"
2018-07-18,Rodzinne wakacje,Nowe Destynacje 2018,ixF6xyoe,rodzinne wakacje,61147,48552,"79,40","2991,33","18,68"
2021-11-27,Wakacje dla seniorów,Last Minute 2021,2Bly3jNd,relaks i wellness,47408,28995,"61,16","4421,67","15,12"
2023-10-25,Wakacje z dziećmi,Last Minute 2023,phA9CsG2,animacje dla dzieci,9028,3144,"34,82","2920,42","2,67"
2024-03-11,Egzotyczne destynacje,All Inclusive 2024,rA2UjPWU,egzotyczne destynacje,97248,68055,"69,98","3032,33","27,77"
2022-11-03,Wakacje z dziećmi,Nowe Destynacje 2022,XFggpY7L,rodzinne wakacje,42687,16301,"38,19","901,19","28,81"
2016-02-20,Luksusowe podróże,Nowe Destynacje 2016,Ke5SinKh,5-gwiazdek,14387,4372,"30,39","481,53","18,60"
2024-01-05,Relaks i wellness,Pakiety Wakacyjne 2024,M5zHKBPt,zdrowie,79484,75164,"94,56","3705,40","27,02"
2024-06-22,Wakacje budżetowe,Pakiety Wakacyjne 2024,TXsIV6Vl,oferty specjalne,53582,39659,"74,02","2402,87","10,14"
2017-05-04,Wakacje budżetowe,Oferty Specjalne 2017,WiTkEabt,budżetowe wakacje,66991,27231,"40,65","1055,26","27,45"
2021-11-20,Wakacje z dziećmi,Nowe Destynacje 2021,HDgPkvPN,animacje dla dzieci,73669,54847,"74,45","2002,68","28,82"
2015-01-20,Relaks i wellness,First Minute 2015,M7Ou528F,spa,44308,18906,"42,67","3347,12","19,45"
2020-07-15,Wakacje budżetowe,All Inclusive 2020,3T0opxb8,oferty specjalne,57657,55911,"96,97","3309,14","17,40"
2022-10-01,Wakacje budżetowe,Oferty Specjalne 2022,5xgSgNBZ,oszczędne podróże,88128,79607,"90,33","2302,86","1,03"
2021-06-22,Relaks i wellness,Oferty Specjalne 2021,qBPTYxYv,zdrowie,81876,33884,"41,38","842,37","5,00"
2024-07-26,Wakacje dla par,First Minute 2024,5Hh7S4dw,relaks i wellness,83900,72128,"85,97","4242,21","24,91"
2016-10-13,Relaks i wellness,All Inclusive 2016,ebCPLKfp,dla seniorów,59237,37486,"63,28","2504,77","17,35"
2017-03-14,Egzotyczne destynacje,All Inclusive 2017,gYJWHDGe,eksploracja,28623,21939,"76,65","464,24","29,20"
2016-09-01,Wakacje z dziećmi,Last Minute 2016,YkQX9uNh,dla dzieci,29148,954,"3,27","3098,56","25,33"
2023-02-06,Wakacje dla par,Nowe Destynacje 2023,uO51LHtV,relaks i wellness,23416,16849,"71,96","771,71","0,82"
2022-05-02,Wakacje z dziećmi,First Minute 2022,jdEtZ9tO,rodzinne wakacje,17766,16446,"92,57","4385,82","26,08"
2018-12-20,Rodzinne wakacje,First Minute 2018,H9f9uu7y,rodzinne wakacje,84715,63658,"75,14","3118,41","7,25"
2023-10-02,Wakacje budżetowe,Oferty Specjalne 2023,A4i1nn7g,oszczędne podróże,94556,27715,"29,31","710,82","25,64"
2018-09-06,Rodzinne wakacje,Pakiety Wakacyjne 2018,Mhv5oTc6,rodzinne wakacje,92129,35084,"38,08","3064,69","28,43"
2022-04-17,Wakacje dla par,Nowe Destynacje 2022,g0IRKnLI,romantyczne,99344,96852,"97,49","2385,18","2,98"
2018-08-04,Wakacje dla seniorów,Pakiety Wakacyjne 2018,TbRB8SJ7,dla seniorów,3220,702,"21,80","1662,17","0,78"
2024-08-14,Wakacje dla par,Pakiety Wakacyjne 2024,H0gRwyI9,luksusowe podróże,18463,4477,"24,25","1857,71","11,72"
2020-08-14,Rodzinne wakacje,First Minute 2020,v3zHwVv7,rodzinne wakacje,52084,45546,"87,45","3473,73","11,21"
2022-05-21,Przygoda i eksploracja,Last Minute 2022,oaH7aVpT,egzotyka,63204,16898,"26,74","735,18","4,72"
2015-05-01,Wakacje dla par,First Minute 2015,J0QTqE0q,romantyczne,23004,14635,"63,62","4401,56","13,16"
2018-07-04,Relaks i wellness,Nowe Destynacje 2018,O37r7ikN,joga,92575,23041,"24,89","2453,29","15,79"
2019-07-03,Egzotyczne destynacje,Oferty Specjalne 2019,nN6GK2LV,eksploracja,31572,6546,"20,73","1616,72","2,54"
2018-08-09,Relaks i wellness,All Inclusive 2018,7P82f4Tp,zdrowie,42958,1994,"4,64","4904,29","20,24"
2015-03-14,Rodzinne wakacje,Oferty Specjalne 2015,yoS6kK4X,dla dzieci,20444,2775,"13,57","485,88","7,15"
2017-04-01,Wakacje dla seniorów,Last Minute 2017,cL2pr2i8,dla seniorów,49218,2850,"5,79","60,56","4,52"
2022-10-04,Luksusowe podróże,Pakiety Wakacyjne 2022,v1aS4NZp,luksusowe podróże,20758,13074,"62,98","1545,23","1,35"
2021-12-16,Luksusowe podróże,Nowe Destynacje 2021,SrlzVlnp,relaks,86904,41276,"47,50","4050,31","3,73"
2018-02-15,Wakacje budżetowe,All Inclusive 2018,XcIKHZ2b,oferty specjalne,27324,17089,"62,54","1794,45","13,50"
2022-07-09,Wakacje z dziećmi,First Minute 2022,NlfRXmpA,animacje dla dzieci,73356,47481,"64,73","483,31","16,97"
2021-11-26,Luksusowe podróże,Pakiety Wakacyjne 2021,0GjwbbpB,relaks,59770,40032,"66,98","4608,69","29,56"
2024-10-05,Relaks i wellness,Last Minute 2024,qKAr53TY,relaks i wellness,61970,58725,"94,76","188,32","18,95"
2023-12-11,Wakacje z dziećmi,Nowe Destynacje 2023,UeU5l6tT,rodzinne wakacje,26971,2474,"9,17","1075,16","12,31"
2018-01-08,Wakacje z dziećmi,All Inclusive 2018,McUELyJf,dla dzieci,9827,3320,"33,78","4834,20","15,14"
2018-05-03,Wakacje dla seniorów,Pakiety Wakacyjne 2018,y4qjXdYy,relaks i wellness,80232,78720,"98,12","4450,07","8,94"
2017-08-12,Relaks i wellness,Oferty Specjalne 2017,oAa0a73O,zdrowie,43475,25436,"58,51","3274,15","20,13"
2020-12-10,Wakacje budżetowe,Pakiety Wakacyjne 2020,lmwjVgEc,oferty specjalne,35873,29551,"82,38","3686,86","14,04"
2018-01-14,Luksusowe podróże,First Minute 2018,W1ksHozi,5-gwiazdek,16256,2838,"17,46","1946,24","10,86"
2021-10-30,Wakacje dla par,All Inclusive 2021,XkdWunPq,relaks i wellness,71651,50783,"70,88","1232,66","9,39"
2015-07-12,Rodzinne wakacje,First Minute 2015,9brKDqor,rodzinne wakacje,73938,1616,"2,19","4532,34","18,79"
2021-05-24,Wakacje dla par,Last Minute 2021,L9yRLFLj,relaks i wellness,29137,27848,"95,58","3603,45","25,43"
2020-06-13,Wakacje dla par,First Minute 2020,o1QIwm7n,romantyczne,71558,34584,"48,33","1889,17","0,95"
2022-02-08,Przygoda i eksploracja,Pakiety Wakacyjne 2022,8TZXo7pM,ekstremalne,34617,18639,"53,84","3997,91","25,36"
2022-03-25,Wakacje z dziećmi,All Inclusive 2022,chKb7ki5,dla dzieci,27926,12987,"46,51","1515,14","0,14"
2020-12-16,Wakacje dla seniorów,Last Minute 2020,gC2bMR49,spokojne wakacje,35841,30284,"84,50","3627,19","26,95"
2019-03-04,Przygoda i eksploracja,All Inclusive 2019,fiyiXa0q,sport,13157,1801,"13,69","478,67","23,46"
2015-11-10,Relaks i wellness,Last Minute 2015,BgolymHC,joga,89084,54915,"61,64","1980,28","24,27"
2018-04-17,Egzotyczne destynacje,Last Minute 2018,mj3u4yO5,nieodkryte miejsca,13529,7673,"56,72","4334,24","5,43"
2016-04-28,Wakacje z dziećmi,Last Minute 2016,pswf2Cle,animacje dla dzieci,30409,6499,"21,37","1344,08","0,35"
2024-06-28,Wakacje z dziećmi,Last Minute 2024,JINopaPs,animacje dla dzieci,1333,860,"64,52","3554,34","2,68"
2020-07-04,Przygoda i eksploracja,Nowe Destynacje 2020,nme16gnM,ekstremalne,6484,2736,"42,20","3339,60","26,53"
2023-06-16,Egzotyczne destynacje,Last Minute 2023,E2IPvMYd,plaże,87834,49714,"56,60","1287,94","7,33"
2020-04-08,Wakacje z dziećmi,First Minute 2020,S3j7iUNc,dla dzieci,34624,1700,"4,91","593,82","26,21"
2024-03-31,Egzotyczne destynacje,Nowe Destynacje 2024,AkLFQYVM,dzika przyroda,87607,84684,"96,66","1147,94","24,18"
2017-02-28,Rodzinne wakacje,Oferty Specjalne 2017,gCeHCOCU,rodzinne wakacje,41712,15959,"38,26","386,18","27,19"
2015-03-29,Relaks i wellness,Oferty Specjalne 2015,MdZi4lXj,joga,32934,2567,"7,79","2255,78","2,07"
2019-03-25,Relaks i wellness,Nowe Destynacje 2019,UU0HyEbh,dla seniorów,9780,3532,"36,11","3865,69","27,36"
2018-07-25,Luksusowe podróże,Nowe Destynacje 2018,pcQTSBql,wysoki standard,74814,57535,"76,90","3220,89","29,62"
2018-05-30,Egzotyczne destynacje,Pakiety Wakacyjne 2018,ajqx7GzJ,dzika przyroda,52086,6908,"13,26","1160,13","9,98"
2023-03-01,Rodzinne wakacje,Last Minute 2023,NsvBQsyZ,dla dzieci,93423,25952,"27,78","4711,07","24,11"
